supermarket,unit_price,unit,names,date,category,own_brand,ASDA_price,Morrisons_price,Sains_price
Tesco,2.3,kg,Laila Basmati Rice,20240110,food_cupboard,False,1.35,1.4,2.1666666666666665
Tesco,11.7,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240110,frozen,False,11.2,8.2,11.2
Tesco,2.45,l,Schweppes Slimline Tonic Water,20240110,drinks,False,1.7,3.1,3.1
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240110,drinks,False,1.3,1.0,3.5
Tesco,1.8,l,Schweppes Pink Soda,20240110,drinks,False,1.7,1.9,3.1
Tesco,11.75,kg,Walkers Ready Salted Multipack Crisps,20240110,food_cupboard,False,13.3,14.7,11.0
Tesco,7.3,l,Lee Kum Kee Premium Light Soy Sauce,20240110,food_cupboard,False,9.3,9.9,4.6
Tesco,7.7,kg,Pek Chopped Pork,20240110,food_cupboard,False,7.7,11.7,8.3
Tesco,1.6,l,Ocean Spray Cranberry Classic Juice Drink,20240110,drinks,False,1.8,1.8,3.7
Tesco,2.9,l,Monster Energy Drink Pacific Punch,20240110,drinks,False,3.6,2.5,2.5
Tesco,9.6,l,Bombay Sapphire Gin & Tonic,20240110,drinks,False,10.0,10.0,9.2
Tesco,13.0,kg,Walkers Salt & Vinegar Multipack Crisps,20240110,food_cupboard,False,13.3,14.7,11.0
Tesco,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240110,food_cupboard,False,10.5,10.5,9.8
Tesco,11.7,l,Haagen-Dazs Salted Caramel Ice Cream,20240110,frozen,False,11.2,8.2,11.2
Tesco,13.0,kg,Walkers Smoky Bacon Multipack Crisps,20240110,food_cupboard,False,13.3,14.7,11.0
Tesco,8.85,kg,Sharwood's Fine Egg Noodles,20240110,food_cupboard,False,5.53,5.53,11.1
Tesco,7.9,kg,Blue Dragon Black Bean Stir Fry Sauce,20240110,food_cupboard,False,7.9,7.9,6.2
Tesco,2.35,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240110,drinks,False,2.2,1.6,2.05
Tesco,2.55,l,Fanta Orange,20240110,drinks,False,3.4,1.0,2.08
Tesco,13.0,kg,Quaker Oat So Simple Original Porridge Sachets,20240110,food_cupboard,False,13.0,12.9,10.0
Tesco,4.325,kg,Soreen Malt Lunchbox Loaves,20240110,food_cupboard,False,0.25,0.25,0.305
Tesco,3.15,l,Innocent Apple Juice,20240110,drinks,False,2.2,2.2,3.3
Tesco,12.6,kg,Gressingham Duck Fat,20240110,fresh_food,False,12.6,9.96,12.0
Tesco,2.2,l,Fanta Fruit Twist,20240110,fresh_food,False,3.4,1.4,2.45
Tesco,12.2,kg,Pringles Cheese & Onion Sharing Crisps,20240110,food_cupboard,False,10.0,12.2,12.2
Tesco,10.0,l,Mr Muscle Oven Cleaner,20240110,household,False,13.33,13.33,13.33
Tesco,11.7,l,Haagen-Dazs Vanilla Ice Cream,20240110,frozen,False,11.2,8.2,11.2
Tesco,21.33,l,Oust All Purpose Descaler,20240110,household,False,21.33,22.67,22.0
Tesco,5.7,kg,Yeo Valley Organic Strawberry Yogurt,20240110,fresh_food,False,2.8,2.8,5.0
Tesco,5.3,l,Naked Blue Machine Super Smoothie,20240110,fresh_food,False,2.7,2.7,5.6999999999999975
Tesco,9.6,kg,Bonne Maman Raspberry Conserve,20240110,food_cupboard,False,9.7,9.7,8.9
Tesco,5.2,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240110,food_cupboard,False,3.6,5.2,5.2
Tesco,2.55,l,Fanta Orange,20240110,fresh_food,False,3.4,1.0,2.08
Tesco,10.75,kg,Lurpak Unsalted Butter,20240110,fresh_food,False,8.5,8.5,10.75
Tesco,2.455,l,Coors,20240110,drinks,False,2.53,2.56,2.52
Tesco,2.05,l,Tango Orange Original Bottle,20240110,drinks,False,3.1,3.2,3.2
Tesco,5.1,l,Naked Strawberry & Banana Smoothie,20240110,drinks,False,4.0,7.8,2.7
Tesco,4.2,kg,Heinz Lentil & Bacon Soup,20240110,food_cupboard,False,4.2,4.2,2.5
Tesco,4.375,kg,Tilda Pure Basmati Rice,20240110,food_cupboard,False,4.0,2.6,4.04
Tesco,50.0,kg,Properchips Barbecue Lentil Chips,20240110,food_cupboard,False,27.1,23.5,20.200000000000006
Tesco,10.0,kg,Fullgreen Riced Cauliflower & Broccoli,20240110,food_cupboard,False,5.0,7.5,7.5
Tesco,31.2,kg,Cherry Blossom Shoe Polish Black,20240110,household,False,43.75,50.0,2.5
Tesco,10.8,kg,Ginsters Chicken & Bacon Pasty,20240110,fresh_food,False,6.9,6.9,6.9
Tesco,10.75,kg,Lurpak Slightly Salted Butter,20240110,fresh_food,False,8.5,8.5,10.75
Tesco,2.2,l,Fanta Orange Zero,20240110,drinks,False,3.4,1.0,1.2999999999999998
Tesco,3.15,l,Innocent Tropical Juice,20240110,drinks,False,2.2,2.2,3.3
Tesco,1.97,kg,Batchelors Original Mushy Peas,20240110,food_cupboard,False,1.94,2.67,1.67
Tesco,3.0,kg,Cofresh Gujarati Mix,20240110,food_cupboard,False,4.6,4.7,4.0
Tesco,1.7666666666666668,l,Pepsi Max No Sugar Cola Bottle,20240110,fresh_food,False,3.1,1.0,3.5
Tesco,10.0,kg,Anchor Salted Butter,20240110,fresh_food,False,10.0,10.0,8.0
Tesco,2.6,l,Tiger Energy Drink,20240110,food_cupboard,False,2.6,3.2,2.8
Tesco,10.0,kg,Deliciously Ella Nutty Granola,20240110,food_cupboard,False,7.9,7.6,10.0
Tesco,7.9,kg,Kellogg's Special K Oats & Honey Cereal,20240110,food_cupboard,False,7.8,5.9,6.0
Tesco,1.2,l,Fanta Lemon,20240110,drinks,False,1.4,1.0,2.25
Tesco,11.9,kg,M&M's Milk Chocolate Bites Pouch Bag,20240110,food_cupboard,False,12.0,14.8,13.2
Tesco,4.2,kg,Heinz Vegetable Soup,20240110,food_cupboard,False,4.2,4.2,3.3
Tesco,10.3,kg,Pukka Steak Slice,20240110,fresh_food,False,10.3,7.3,7.4
Tesco,2.7,l,Tropicana Pure Orange & Mango Fruit Juice,20240110,drinks,False,2.8,2.3,4.3
Tesco,2.7,l,Tropicana Pressed Apple Fruit Juice,20240110,drinks,False,2.0,2.8,2.2
Tesco,5.3,l,Naked Green Machine Super Smoothie,20240110,drinks,False,2.7,2.7,5.6999999999999975
Tesco,11.94,kg,Rustlers All Day Breakfast Sausage Muffin,20240110,fresh_food,False,8.06,14.1,9.7
Tesco,13.0,kg,Walkers Roast Chicken Multipack Crisps,20240110,food_cupboard,False,13.3,14.7,11.0
Tesco,5.0,kg,Heinz Macaroni Cheese,20240110,food_cupboard,False,7.0,4.98,5.565
Tesco,7.9,kg,Blue Dragon Satay Stir Fry Sauce,20240110,food_cupboard,False,7.9,7.92,6.2
Tesco,15.415,kg,Felix Goody Bag Cat Treats Seaside Mix,20240110,pets,False,19.0,22.5,20.5
Tesco,2.25,l,Relentless Origin Energy Drink,20240110,drinks,False,2.05,2.0,2.2
Tesco,13.55,l,Filippo Berio Extra Virgin Olive Oil,20240110,food_cupboard,False,13.3,17.2,17.2
Tesco,22.8,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240110,food_cupboard,False,22.6,22.6,16.7
Tesco,4.2,kg,Heinz Chicken Noodle Soup,20240110,food_cupboard,False,4.2,4.2,2.5
Tesco,4.45,kg,Lyle's Golden Syrup,20240110,food_cupboard,False,3.4,2.8,4.333333333333333
Tesco,14.63,l,Barossa Ink Shiraz,20240110,drinks,False,146.63,14.63,14.63
Tesco,5.88,kg,Quorn Vegetarian Chicken & Leek Family Pie,20240110,frozen,False,5.88,5.87,4.41
Tesco,1.5,l,Pepsi Max Lime No Sugar Cola Cans,20240110,drinks,False,1.3,1.1,1.7
Tesco,11.1,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240110,food_cupboard,False,11.2,11.1,11.2
Tesco,4.2,unit,Cherry Blossom Shoe Care Brush Set,20240110,household,False,4.5,4.5,4.25
Tesco,4.8,kg,Clover Light Spread,20240110,fresh_food,False,3.5,4.9,3.75
Tesco,4.2,kg,Heinz Minestrone Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,7.9,kg,Blue Dragon Chow Mein Stir Fry Sauce,20240110,food_cupboard,False,7.9,7.9,6.2
Tesco,10.3,kg,Pip & Nut Smooth Peanut Butter,20240110,food_cupboard,False,6.3,6.7,6.7
Tesco,4.0,kg,Vitalite Dairy Free Spread,20240110,fresh_food,False,3.4,3.0,3.0
Tesco,9.1,kg,Maynards Bassetts Jelly Babies,20240110,food_cupboard,False,7.6,9.1,9.1
Tesco,6.7,kg,Aunt Bessie's Jam Roly Poly,20240110,frozen,False,6.3,8.3,6.7
Tesco,10.3,kg,Pukka Chicken & Bacon Slice,20240110,fresh_food,False,10.3,7.3,7.4
Tesco,4.2,kg,Heinz Lentil Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,9.3,kg,Schar Gluten Free Jaffa Cakes,20240110,food_cupboard,False,9.3,9.3,14.0
Tesco,9.1,kg,Maynards Bassetts Wine Gums,20240110,food_cupboard,False,7.6,9.1,8.5
Tesco,12.2,kg,Pringles Prawn Cocktail Sharing Crisps,20240110,food_cupboard,False,10.0,12.2,12.2
Tesco,2.2,l,Fruit Shoot Apple Kids Juice Drink,20240110,drinks,False,2.2,1.6,1.6
Tesco,2.5,l,Relentless Raspberry Zero Energy Drink,20240110,drinks,False,2.5,2.0,2.4
Tesco,1.866666666666667,l,San Pellegrino Sparkling Natural Mineral Water,20240110,fresh_food,False,1.4,1.1,1.3
Tesco,3.0,kg,Cofresh Chilli & Lemon Bombay Mix,20240110,food_cupboard,False,4.6,5.0,4.0
Tesco,2.45,l,Schweppes Tonic Water,20240110,drinks,False,1.7,3.1,3.1
Tesco,18.33,kg,Felix Goody Bag Cat Treats Original Mix,20240110,pets,False,19.0,22.5,20.5
Tesco,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240110,pets,False,2.87,3.49,3.33
Tesco,70.0,l,Bulldog Sensitive Moisturiser,20240110,health_products,False,66.0,66.0,66.0
Tesco,10.0,kg,Tilda Kids Sunshine Vegetable Rice,20240110,baby_products,False,10.0,10.0,10.0
Tesco,155.0,kg,Metanium Nappy Rash Ointment,20240110,baby_products,False,155.0,155.0,150.0
Tesco,16.3,kg,Bisto Vegetable Gravy Granules,20240110,food_cupboard,False,14.7,10.5,10.5
Tesco,18.33,kg,Felix Goody Bag Cat Treats Mixed Grill,20240110,pets,False,20.0,22.5,22.5
Tesco,6.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240110,drinks,False,6.0,6.0,6.0
Tesco,3.25,l,Monster Energy Drink,20240110,drinks,False,2.4,2.5,2.8666666666666667
Tesco,5.0,kg,Heinz Spaghetti Bolognese,20240110,food_cupboard,False,7.0,4.98,5.565
Tesco,11.7,kg,Pringles Salt & Vinegar Sharing Crisps,20240110,food_cupboard,False,10.0,12.2,12.2
Tesco,28.9,kg,Quaker Oat So Simple Original Porridge Pot,20240110,food_cupboard,False,28.7,28.7,21.1
Tesco,6.25,l,Blue Dragon Coconut Milk,20240110,food_cupboard,False,6.2,6.2,4.4
Tesco,2.2,kg,Salaam Basmati Rice,20240110,food_cupboard,False,1.5,2.1,1.7
Tesco,7.12,l,Yakult Original,20240110,fresh_food,False,7.1,5.6,7.2
Tesco,2.2,l,Fanta Fruit Twist,20240110,drinks,False,3.4,1.4,2.45
Tesco,13.5,kg,Blue Dragon Thai Red Curry Paste,20240110,food_cupboard,False,13.5,13.5,13.5
Tesco,7.1,l,Yakult Balance,20240110,fresh_food,False,7.1,5.6,7.2
Tesco,20.0,kg,Pip & Nut Smooth Almond Butter,20240110,food_cupboard,False,15.6,15.6,16.3
Tesco,3.15,l,Innocent Apple Juice,20240110,fresh_food,False,2.2,2.2,3.3
Tesco,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240110,food_cupboard,False,5.3,4.1,5.3
Tesco,18.42,kg,Wagamama Katsu Curry Meal Kit,20240110,food_cupboard,False,11.3,11.3,18.4
Tesco,3.0,l,Monster Energy Zero Sugar,20240110,drinks,False,3.4,2.3,2.55
Tesco,2.2,l,Dr Pepper Zero,20240110,drinks,False,3.4,1.0,1.2
Tesco,15.4,kg,Dr. Oetker Liquid Glucose,20240110,food_cupboard,False,15.4,15.4,8.9
Tesco,13.0,kg,Walkers Prawn Cocktail Multipack Crisps,20240110,food_cupboard,False,13.3,14.7,11.0
Tesco,3.6,kg,Dolmio Lasagne Red Tomato Sauce,20240110,food_cupboard,False,3.7,5.0,4.35
Tesco,4.2,kg,Heinz Spring Vegetable Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,5.0,kg,Rajah Haldi Ground Turmeric,20240110,food_cupboard,False,8.0,10.0,4.5
Tesco,11.5,kg,Ginsters Chicken Tikka Slice,20240110,fresh_food,False,11.5,11.7,11.5
Tesco,42.4,l,Cetaphil Oily Skin Cleanser,20240110,health_products,False,42.4,31.8,28.6
Tesco,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240110,pets,False,4.08,3.49,3.33
Tesco,4.0,kg,Clover Spread,20240110,fresh_food,False,3.0,4.9,3.75
Tesco,612.85,kg,Sterling Rolling Tobacco Essential,20240110,home,False,616.7,609.0,18.5
Tesco,4.45,kg,Birds Eye Supersweet Sweetcorn,20240110,frozen,False,4.22,4.45,4.22
Tesco,7.1,kg,Morliny Frankfurters,20240110,food_cupboard,False,7.0,7.1,7.0
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240110,fresh_food,False,1.3,1.0,3.5
Tesco,17.2,kg,Peperami Pizza Buns Original,20240110,fresh_food,False,14.1,17.2,17.5
Tesco,9.6,kg,Bonne Maman Strawberry Conserve,20240110,food_cupboard,False,9.2,6.3,8.9
Tesco,9.6,kg,Bonne Maman Apricot Conserve,20240110,food_cupboard,False,9.2,8.9,8.9
Tesco,17.6,kg,Reese's Peanut Butter Creme Egg,20240110,food_cupboard,False,20.6,20.6,20.6
Tesco,116.67,kg,Kiddylicious Banana & Pumpkin Melty Buttons,20240110,baby_products,False,88.3,73.3,88.3
Tesco,7.9,kg,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,20240110,food_cupboard,False,7.9,7.9,6.2
Tesco,4.05,l,Bundaberg Ginger Beer,20240110,food_cupboard,False,3.2,3.0,3.3
Tesco,6.2,kg,Arla Protein Blueberry Yogurt,20240110,fresh_food,False,5.5,7.2,6.3
Tesco,8.3,kg,Pukka Beef Pasty,20240110,fresh_food,False,8.3,5.9,8.3
Tesco,8.85,kg,Sharwood's Medium Egg Noodles,20240110,food_cupboard,False,5.53,5.53,11.1
Tesco,10.3,kg,Pukka Pepperoni Pizza Slice,20240110,fresh_food,False,10.3,7.3,7.4
Tesco,31.2,kg,Kenco Smooth Instant Coffee,20240110,drinks,False,30.0,30.0,35.0
Tesco,10.3,kg,Pip & Nut Crunchy Peanut Butter,20240110,food_cupboard,False,6.3,6.7,6.75
Tesco,7.3,l,Jimmy's Iced Coffee Original,20240110,drinks,False,7.3,4.0,7.6
Tesco,4.0,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240110,pets,False,4.08,3.49,3.85
Tesco,8.5,kg,Mr Kipling Manor House Cake,20240110,bakery,False,2.75,3.0,8.46
Tesco,6.2,kg,Arla Protein Strawberry Yogurt,20240110,fresh_food,False,5.5,7.2,5.5
Tesco,2.0,unit,Pukka Minced Beef & Onion Pie,20240110,fresh_food,False,9.3,5.8,9.3
Tesco,0.7,l,Buxton Still Natural Mineral Water,20240110,drinks,False,1.4,1.5,0.5
Tesco,10.3,kg,Princes Reduced Salt Corned Beef,20240110,food_cupboard,False,9.6,10.3,10.3
Tesco,13.0,kg,Prymat Chicken Seasoning,20240110,food_cupboard,False,13.0,13.0,13.3
Tesco,5.0,kg,Rajah Chilli Powder,20240110,food_cupboard,False,9.0,10.0,4.5
Tesco,11.5,kg,Ginsters Peppered Steak Slice,20240110,fresh_food,False,11.5,11.7,11.5
Tesco,4.2,kg,Heinz French Onion Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,4.2,kg,Heinz Spicy Parsnip Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,31.2,kg,Kenco Rich Instant Coffee,20240110,drinks,False,30.0,30.0,35.0
Tesco,6.3,kg,Ambrosia Light Rice Pudding,20240110,food_cupboard,False,5.0,5.0,5.9
Tesco,0.9,l,Coca-Cola Zero Sugar Cherry,20240110,drinks,False,3.4,1.6,3.5
Tesco,0.97,kg,Elephant Atta Medium Chapatti Flour,20240110,food_cupboard,False,1.67,0.7,1.0
Tesco,4.2,kg,Heinz Broccoli & Stilton Soup,20240110,food_cupboard,False,4.2,4.2,4.3
Tesco,6.0,kg,Quorn Vegetarian Steak Strips,20240110,frozen,False,8.33,6.67,6.66
Tesco,31.67,kg,Squeaky Bean Spanish Chorizo Style Slices,20240110,fresh_food,False,26.11,33.22,33.33
Tesco,5.7,kg,Swizzels Luscious Lollies,20240109,food_cupboard,False,6.5,6.5,7.1
Tesco,12.3,kg,Cadbury Dairy Milk Chocolate Bar,20240109,food_cupboard,False,12.3,12.2,12.46
Tesco,2.2750000000000004,l,Coca-Cola Zero Sugar,20240109,drinks,False,3.0,1.0,2.6
Tesco,14.6,kg,Soreen Lift Bars Raspberry & Vanilla,20240109,bakery,False,0.38,13.4,0.56
Tesco,4.0,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240109,pets,False,4.08,3.49,3.85
Tesco,10.65,kg,Walkers Classic Variety Multipack Crisps,20240109,food_cupboard,False,13.3,10.5,10.433333333333334
Tesco,4.2,kg,Heinz Oxtail Soup,20240109,food_cupboard,False,4.2,4.2,2.5
Tesco,7.9,kg,Blue Dragon Sweet & Sour Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.9,6.2
Tesco,10.8,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240109,food_cupboard,False,11.2,11.3,11.2
Tesco,0.9,l,Diet Pepsi Cola Bottle,20240109,drinks,False,3.1,1.0,3.5
Tesco,3.1285714285714286,l,Coca-Cola Original Taste,20240109,drinks,False,3.0,3.4,3.2750000000000004
Tesco,3.1285714285714286,l,Coca-Cola Original Taste,20240109,fresh_food,False,3.0,3.4,3.2750000000000004
Tesco,4.2,kg,Ambrosia Devon Custard,20240109,food_cupboard,False,2.5,6.3,2.5
Tesco,8.0,kg,Dorset Cereals Oat Granola Breakfast Cereal,20240109,food_cupboard,False,7.9,7.4,6.0
Tesco,2.2750000000000004,l,Coca-Cola Zero Sugar,20240109,fresh_food,False,3.0,1.0,2.6
Tesco,4.325,unit,Soreen Malt Lunchbox Loaves,20240109,bakery,False,0.25,0.25,0.305
Tesco,7.9,kg,Blue Dragon Black Bean Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.9,6.2
Tesco,12.7,kg,Paxo Sage & Onion Stuffing Mix,20240109,food_cupboard,False,15.88,15.88,13.283333333333333
Tesco,2.7,l,Schweppes Lemonade,20240109,drinks,False,0.7,1.3,1.3
Tesco,3.15,l,Innocent Apple Juice,20240109,drinks,False,2.2,2.2,3.3
Tesco,2.1333333333333333,l,Fruit Shoot Orange Kids Juice Drink,20240109,drinks,False,2.2,1.6,2.275
Tesco,4.8,l,Shaken Udder Chocolush Milkshake,20240109,fresh_food,False,3.3,3.27,3.75
Tesco,42.4,l,Cetaphil Oily Skin Cleanser,20240109,health_products,False,42.4,31.8,28.6
Tesco,4.9,kg,Tilda Pure Basmati Rice,20240109,food_cupboard,False,4.0,2.6,4.04
Tesco,8.85,kg,Sharwood's Fine Egg Noodles,20240109,food_cupboard,False,5.53,5.53,11.1
Tesco,14.033333333333333,l,Filippo Berio Extra Virgin Olive Oil,20240109,food_cupboard,False,17.0,15.0,17.2
Tesco,2.1666666666666665,kg,Laila Basmati Rice,20240109,food_cupboard,False,1.35,1.4,2.1666666666666665
Tesco,3.0,kg,Cofresh London Mix,20240109,food_cupboard,False,4.6,4.7,4.0
Tesco,11.7,l,Haagen-Dazs Salted Caramel Ice Cream,20240109,frozen,False,11.2,8.2,11.2
Tesco,8.5,l,Bottlegreen Elderflower Cordial,20240109,drinks,False,8.0,8.5,8.5
Tesco,1.7666666666666668,l,Pepsi Max No Sugar Cola Bottle,20240109,drinks,False,3.1,1.0,3.5
Tesco,4.799999999999999,l,Red Bull Energy Drink,20240109,fresh_food,False,4.3,4.5,5.166666666666667
Tesco,2.05,l,Tango Orange Original Bottle,20240109,fresh_food,False,3.1,1.0,3.2
Tesco,38.66666666666666,kg,Sudocrem Antiseptic Healing Cream,20240109,baby_products,False,49.2,28.0,35.30000000000001
Tesco,11.75,kg,Walkers Cheese & Onion Multipack Crisps,20240109,food_cupboard,False,13.3,14.7,11.0
Tesco,11.1,kg,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,20240109,food_cupboard,False,6.4,8.3,12.8
Tesco,13.0,kg,Walkers Prawn Cocktail Multipack Crisps,20240109,food_cupboard,False,13.3,14.7,11.0
Tesco,1.7666666666666668,l,Pepsi Max Cherry No Sugar Cola Bottle,20240109,drinks,False,3.1,1.0,3.5
Tesco,0.7,l,Schweppes Slimline Lemonade,20240109,drinks,False,0.7,0.7,1.3
Tesco,2.24,l,Fanta Orange,20240109,drinks,False,1.0,1.0,2.08
Tesco,59.35,l,Colgate Total Advanced Deep Clean Toothpaste,20240109,health_products,False,66.7,28.0,18.4
Tesco,2.25,l,Relentless Origin Energy Drink,20240109,fresh_food,False,2.05,2.0,2.2
Tesco,2.45,l,Schweppes Slimline Tonic Water,20240109,drinks,False,1.7,3.1,3.1
Tesco,46.6,l,Cetaphil Gentle Skin Cleanser,20240109,health_products,False,42.4,31.8,28.6
Tesco,10.0,kg,Betty Crocker Chocolate Chip Cookie Mix,20240109,food_cupboard,False,10.0,9.9,10.0
Tesco,7.2,kg,French's Classic Yellow Mustard,20240109,food_cupboard,False,10.2,10.2,10.2
Tesco,11.5,kg,Ginsters Chicken & Mushroom Slice,20240109,fresh_food,False,11.5,11.7,11.5
Tesco,5.3,l,Naked Green Machine Super Smoothie,20240109,drinks,False,2.7,2.7,5.6999999999999975
Tesco,33.35,l,Benylin Dry & Tickly Cough Syrup,20240109,health_products,False,35.0,32.7,33.835
Tesco,13.0,kg,Walkers Salt & Vinegar Multipack Crisps,20240109,food_cupboard,False,13.3,14.7,11.0
Tesco,14.6,kg,Soreen Lift Bars Blueberry,20240109,bakery,False,0.38,13.4,0.56
Tesco,7.15,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240109,food_cupboard,False,6.8,8.5,5.7
Tesco,13.566666666666668,kg,Bisto Chicken Gravy Granules,20240109,food_cupboard,False,14.7,10.5,11.066666666666668
Tesco,7.9,kg,Blue Dragon Satay Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.92,6.2
Tesco,13.5,kg,Blue Dragon Thai Red Curry Paste,20240109,food_cupboard,False,13.5,13.5,13.5
Tesco,31.2,kg,Cherry Blossom Shoe Polish Black,20240109,household,False,43.75,50.0,2.5
Tesco,1.8666666666666665,l,San Pellegrino Sparkling Natural Mineral Water,20240109,drinks,False,1.4,1.1,1.3
Tesco,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240109,food_cupboard,False,10.5,10.5,9.8
Tesco,11.7,l,Haagen-Dazs Vanilla Ice Cream,20240109,frozen,False,11.2,8.2,11.2
Tesco,10.9,l,Napolina Extra Virgin Olive Oil,20240109,food_cupboard,False,12.0,12.0,11.45
Tesco,12.2,kg,Pringles Prawn Cocktail Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
Tesco,11.7,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240109,frozen,False,11.2,8.2,11.2
Tesco,11.7,l,Haagen-Dazs Strawberry Cheesecake Ice Cream,20240109,frozen,False,11.6,11.7,8.1
Tesco,15.7,kg,Lavazza Qualita Rossa Coffee Beans,20240109,drinks,False,15.6,15.8,15.0
Tesco,3.15,l,Innocent Tropical Juice,20240109,drinks,False,2.2,2.2,3.3
Tesco,2.25,l,Relentless Origin Energy Drink,20240109,drinks,False,2.05,2.0,2.2
Tesco,2.2,l,Dr Pepper Zero,20240109,fresh_food,False,3.4,1.0,1.2
Tesco,10.75,kg,Lurpak Unsalted Butter,20240109,fresh_food,False,8.5,8.5,10.75
Tesco,50.0,kg,Properchips Barbecue Lentil Chips,20240109,food_cupboard,False,27.1,23.5,20.200000000000006
Tesco,12.2,kg,Pringles Paprika Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
Tesco,2.5,l,Relentless Raspberry Zero Energy Drink,20240109,drinks,False,2.5,2.0,2.4
Tesco,11.75,kg,Walkers Ready Salted Multipack Crisps,20240109,food_cupboard,False,13.3,14.7,11.0
Tesco,4.325,kg,Soreen Malt Lunchbox Loaves,20240109,food_cupboard,False,0.25,0.25,0.305
Tesco,13.0,kg,Prymat Chicken Seasoning,20240109,food_cupboard,False,13.0,13.0,13.3
Tesco,12.2,kg,Pringles Smokey Bacon Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
Tesco,10.0,l,Mr Muscle Oven Cleaner,20240109,household,False,13.33,13.33,13.33
Tesco,3.5266666666666664,kg,Birds Eye Garden Peas,20240109,frozen,False,4.27,4.0,3.616666666666666
Tesco,3.2,kg,Onken Natural Set Yogurt,20240109,fresh_food,False,2.5,2.0,2.8
Tesco,3.9,kg,Heinz Tomato Ketchup,20240109,food_cupboard,False,4.9,5.0,5.7333333333333325
Tesco,1.5,l,Pepsi Max Lime No Sugar Cola Cans,20240109,drinks,False,1.3,1.5,1.7
Tesco,8.35,kg,Whole Earth Smooth Peanut Butter,20240109,food_cupboard,False,5.5,6.79,7.7
Tesco,64.58500000000001,kg,Kiddylicious Veggie Straws,20240109,baby_products,False,58.3,65.8,58.63333333333333
Tesco,2.2,l,Fanta Orange Zero,20240109,drinks,False,3.4,1.0,1.2999999999999998
Tesco,5.8,kg,HP Brown Sauce,20240109,food_cupboard,False,6.5,5.8,9.0
Tesco,7.5,kg,Betty Crocker Chocolate Fudge Icing,20240109,food_cupboard,False,7.5,7.5,7.5
Tesco,7.1,kg,Betty Crocker Velvety Vanilla Cake Mix,20240109,food_cupboard,False,7.1,7.0,7.06
Tesco,12.2,kg,Pringles Cheese & Onion Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
Tesco,10.0,kg,Fullgreen Riced Cauliflower & Broccoli,20240109,food_cupboard,False,5.0,7.5,7.5
Tesco,5.3,l,Naked Blue Machine Super Smoothie,20240109,fresh_food,False,2.7,2.7,5.6999999999999975
Tesco,13.0,kg,Walkers Smoky Bacon Multipack Crisps,20240109,food_cupboard,False,13.3,14.7,11.0
Tesco,11.7,kg,Pringles Salt & Vinegar Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
Tesco,21.33,l,Oust All Purpose Descaler,20240109,household,False,21.33,22.67,22.0
Tesco,1.2,l,Fanta Lemon,20240109,drinks,False,1.4,1.0,2.25
Tesco,11.4,l,Halo Top Sea Salt Caramel Ice Cream,20240109,frozen,False,7.9,7.93,7.9
Tesco,11.7,kg,Pringles Sour Cream & Onion Sharing Crisps,20240109,food_cupboard,False,10.0,10.0,12.2
